x,t=15s,t=30s,t=60s,t=90s,t=150s,t=210s
0.017936,33.3703,40.4281,46.1751,47.8,48.3894,48.4365
0.01794,33.3688,40.4266,46.1736,47.7985,48.3879,48.435
0.017944,33.3673,40.4251,46.1721,47.7971,48.3864,48.4335
0.017948,33.3658,40.4236,46.1706,47.7956,48.3849,48.432
0.017952,33.3643,40.4221,46.1691,47.7941,48.3834,48.4305
0.017956,33.3628,40.4206,46.1676,47.7926,48.3819,48.429
0.01796,33.3614,40.4192,46.1661,47.7911,48.3804,48.4275
0.017964,33.3599,40.4177,46.1646,47.7896,48.3789,48.426
0.017968,33.3584,40.4162,46.1631,47.7881,48.3774,48.4246
0.017972,33.3569,40.4147,46.1617,47.7866,48.3759,48.4231
0.017976,33.3554,40.4132,46.1602,47.7851,48.3745,48.4216
0.01798,33.3539,40.4117,46.1587,47.7836,48.373,48.4201
0.017984,33.3524,40.4102,46.1572,47.7821,48.3715,48.4186
0.017988,33.3509,40.4087,46.1557,47.7806,48.37,48.4171
0.017992,33.3494,40.4072,46.1542,47.7791,48.3685,48.4156
0.017996,33.3479,40.4057,46.1527,47.7776,48.367,48.4141
0.018,33.3465,40.4042,46.1512,47.7761,48.3655,48.4126
0.018004,33.345,40.4027,46.1497,47.7747,48.364,48.4111
0.018008,33.3435,40.4012,46.1482,47.7732,48.3625,48.4096
0.018012,33.342,40.3998,46.1467,47.7717,48.361,48.4081
0.018016,33.3405,40.3983,46.1452,47.7702,48.3595,48.4067
0.01802,33.339,40.3968,46.1438,47.7687,48.358,48.4052
0.018024,33.3375,40.3953,46.1423,47.7672,48.3566,48.4037
0.018028,33.3361,40.3938,46.1408,47.7657,48.3551,48.4022
0.018032,33.3346,40.3923,46.1393,47.7642,48.3536,48.4007
0.018036,33.3331,40.3908,46.1378,47.7627,48.3521,48.3992
0.01804,33.3316,40.3893,46.1363,47.7612,48.3506,48.3977
0.018044,33.3301,40.3878,46.1348,47.7598,48.3491,48.3962
0.018048,33.3286,40.3863,46.1333,47.7583,48.3476,48.3947
0.018052,33.3271,40.3849,46.1318,47.7568,48.3461,48.3933
0.018056,33.3257,40.3834,46.1304,47.7553,48.3446,48.3918
0.01806,33.3242,40.3819,46.1289,47.7538,48.3432,48.3903
0.018064,33.3227,40.3804,46.1274,47.7523,48.3417,48.3888
0.018068,33.3212,40.3789,46.1259,47.7508,48.3402,48.3873
0.018072,33.3197,40.3774,46.1244,47.7494,48.3387,48.3858
0.018076,33.3182,40.3759,46.1229,47.7479,48.3372,48.3843
0.01808,33.3168,40.3745,46.1214,47.7464,48.3357,48.3828
0.018084,33.3153,40.373,46.12,47.7449,48.3342,48.3814
0.018088,33.3138,40.3715,46.1185,47.7434,48.3328,48.3799
0.018092,33.3123,40.37,46.117,47.7419,48.3313,48.3784
0.018096,33.3108,40.3685,46.1155,47.7404,48.3298,48.3769
0.0181,33.3094,40.367,46.114,47.739,48.3283,48.3754
0.018104,33.3079,40.3656,46.1125,47.7375,48.3268,48.3739
0.018108,33.3064,40.3641,46.1111,47.736,48.3253,48.3725
0.018112,33.3049,40.3626,46.1096,47.7345,48.3239,48.371
0.018116,33.3034,40.3611,46.1081,47.733,48.3224,48.3695
0.01812,33.302,40.3596,46.1066,47.7315,48.3209,48.368
0.018124,33.3005,40.3581,46.1051,47.7301,48.3194,48.3665
0.018128,33.299,40.3567,46.1036,47.7286,48.3179,48.365
0.018132,33.2975,40.3552,46.1022,47.7271,48.3164,48.3636
0.018136,33.2961,40.3537,46.1007,47.7256,48.315,48.3621
0.01814,33.2946,40.3522,46.0992,47.7241,48.3135,48.3606
0.018144,33.2931,40.3507,46.0977,47.7227,48.312,48.3591
0.018148,33.2916,40.3493,46.0962,47.7212,48.3105,48.3576
0.018152,33.2901,40.3478,46.0948,47.7197,48.309,48.3562
0.018156,33.2887,40.3463,46.0933,47.7182,48.3076,48.3547
0.01816,33.2872,40.3448,46.0918,47.7167,48.3061,48.3532
0.018164,33.2857,40.3433,46.0903,47.7153,48.3046,48.3517
0.018168,33.2842,40.3419,46.0888,47.7138,48.3031,48.3502
0.018172,33.2828,40.3404,46.0874,47.7123,48.3017,48.3488
0.018176,33.2813,40.3389,46.0859,47.7108,48.3002,48.3473
0.01818,33.2798,40.3374,46.0844,47.7093,48.2987,48.3458
0.018184,33.2783,40.3359,46.0829,47.7079,48.2972,48.3443
0.018188,33.2769,40.3345,46.0814,47.7064,48.2957,48.3429
0.018192,33.2754,40.333,46.08,47.7049,48.2943,48.3414
0.018196,33.2739,40.3315,46.0785,47.7034,48.2928,48.3399
0.0182,33.2725,40.33,46.077,47.702,48.2913,48.3384
0.018204,33.271,40.3286,46.0755,47.7005,48.2898,48.3369
0.018208,33.2695,40.3271,46.0741,47.699,48.2884,48.3355
0.018212,33.268,40.3256,46.0726,47.6975,48.2869,48.334
0.018216,33.2666,40.3241,46.0711,47.6961,48.2854,48.3325
0.01822,33.2651,40.3227,46.0696,47.6946,48.2839,48.331
0.018224,33.2636,40.3212,46.0682,47.6931,48.2825,48.3296
0.018228,33.2622,40.3197,46.0667,47.6916,48.281,48.3281
0.018232,33.2607,40.3182,46.0652,47.6902,48.2795,48.3266
0.018236,33.2592,40.3168,46.0637,47.6887,48.278,48.3252
0.01824,33.2577,40.3153,46.0623,47.6872,48.2766,48.3237
0.018244,33.2563,40.3138,46.0608,47.6857,48.2751,48.3222
0.018248,33.2548,40.3123,46.0593,47.6843,48.2736,48.3207
0.018252,33.2533,40.3109,46.0579,47.6828,48.2721,48.3193
0.018256,33.2519,40.3094,46.0564,47.6813,48.2707,48.3178
0.01826,33.2504,40.3079,46.0549,47.6798,48.2692,48.3163
0.018264,33.2489,40.3065,46.0534,47.6784,48.2677,48.3148
0.018268,33.2475,40.305,46.052,47.6769,48.2663,48.3134
0.018272,33.246,40.3035,46.0505,47.6754,48.2648,48.3119
0.018276,33.2445,40.302,46.049,47.674,48.2633,48.3104
0.01828,33.2431,40.3006,46.0476,47.6725,48.2618,48.309
0.018284,33.2416,40.2991,46.0461,47.671,48.2604,48.3075
0.018288,33.2401,40.2976,46.0446,47.6696,48.2589,48.306
0.018292,33.2387,40.2962,46.0431,47.6681,48.2574,48.3045
0.018296,33.2372,40.2947,46.0417,47.6666,48.256,48.3031
0.0183,33.2357,40.2932,46.0402,47.6651,48.2545,48.3016
0.018304,33.2343,40.2918,46.0387,47.6637,48.253,48.3001
0.018308,33.2328,40.2903,46.0373,47.6622,48.2516,48.2987
0.018312,33.2313,40.2888,46.0358,47.6607,48.2501,48.2972
0.018316,33.2299,40.2873,46.0343,47.6593,48.2486,48.2957
0.01832,33.2284,40.2859,46.0329,47.6578,48.2472,48.2943
0.018324,33.2269,40.2844,46.0314,47.6563,48.2457,48.2928
0.018328,33.2255,40.2829,46.0299,47.6549,48.2442,48.2913
0.018332,33.224,40.2815,46.0285,47.6534,48.2428,48.2899
0.018336,33.2226,40.28,46.027,47.6519,48.2413,48.2884
0.01834,33.2211,40.2785,46.0255,47.6505,48.2398,48.2869
0.018344,33.2196,40.2771,46.0241,47.649,48.2384,48.2855
0.018348,33.2182,40.2756,46.0226,47.6475,48.2369,48.284
0.018352,33.2167,40.2742,46.0211,47.6461,48.2354,48.2825
0.018356,33.2152,40.2727,46.0197,47.6446,48.234,48.2811
0.01836,33.2138,40.2712,46.0182,47.6431,48.2325,48.2796
0.018364,33.2123,40.2698,46.0167,47.6417,48.231,48.2781
0.018368,33.2109,40.2683,46.0153,47.6402,48.2296,48.2767
0.018372,33.2094,40.2668,46.0138,47.6388,48.2281,48.2752
0.018376,33.2079,40.2654,46.0124,47.6373,48.2266,48.2738
0.01838,33.2065,40.2639,46.0109,47.6358,48.2252,48.2723
0.018384,33.205,40.2624,46.0094,47.6344,48.2237,48.2708
0.018388,33.2036,40.261,46.008,47.6329,48.2223,48.2694
0.018392,33.2021,40.2595,46.0065,47.6314,48.2208,48.2679
0.018396,33.2006,40.2581,46.005,47.63,48.2193,48.2664
0.0184,33.1992,40.2566,46.0036,47.6285,48.2179,48.265
0.018404,33.1977,40.2551,46.0021,47.6271,48.2164,48.2635
0.018408,33.1963,40.2537,46.0007,47.6256,48.2149,48.2621
0.018412,33.1948,40.2522,45.9992,47.6241,48.2135,48.2606
0.018416,33.1934,40.2508,45.9977,47.6227,48.212,48.2591
0.01842,33.1919,40.2493,45.9963,47.6212,48.2106,48.2577
0.018424,33.1904,40.2478,45.9948,47.6198,48.2091,48.2562
0.018428,33.189,40.2464,45.9934,47.6183,48.2076,48.2548
0.018432,33.1875,40.2449,45.9919,47.6168,48.2062,48.2533
0.018436,33.1861,40.2435,45.9904,47.6154,48.2047,48.2518
0.01844,33.1846,40.242,45.989,47.6139,48.2033,48.2504
0.018444,33.1832,40.2405,45.9875,47.6125,48.2018,48.2489
0.018448,33.1817,40.2391,45.9861,47.611,48.2004,48.2475
0.018452,33.1803,40.2376,45.9846,47.6095,48.1989,48.246
0.018456,33.1788,40.2362,45.9831,47.6081,48.1974,48.2446
0.01846,33.1774,40.2347,45.9817,47.6066,48.196,48.2431
0.018464,33.1759,40.2332,45.9802,47.6052,48.1945,48.2416
0.018468,33.1745,40.2318,45.9788,47.6037,48.1931,48.2402
0.018472,33.173,40.2303,45.9773,47.6023,48.1916,48.2387
0.018476,33.1715,40.2289,45.9759,47.6008,48.1902,48.2373
0.01848,33.1701,40.2274,45.9744,47.5993,48.1887,48.2358
0.018484,33.1686,40.226,45.973,47.5979,48.1872,48.2344
0.018488,33.1672,40.2245,45.9715,47.5964,48.1858,48.2329
0.018492,33.1657,40.2231,45.97,47.595,48.1843,48.2315
0.018496,33.1643,40.2216,45.9686,47.5935,48.1829,48.23
0.0185,33.1628,40.2202,45.9671,47.5921,48.1814,48.2285
0.018504,33.1614,40.2187,45.9657,47.5906,48.18,48.2271
0.018508,33.1599,40.2172,45.9642,47.5892,48.1785,48.2256
0.018512,33.1585,40.2158,45.9628,47.5877,48.1771,48.2242
0.018516,33.157,40.2143,45.9613,47.5863,48.1756,48.2227
0.01852,33.1556,40.2129,45.9599,47.5848,48.1742,48.2213
0.018524,33.1541,40.2114,45.9584,47.5834,48.1727,48.2198
0.018528,33.1527,40.21,45.957,47.5819,48.1713,48.2184
0.018532,33.1512,40.2085,45.9555,47.5805,48.1698,48.2169
0.018536,33.1498,40.2071,45.9541,47.579,48.1684,48.2155
0.01854,33.1483,40.2056,45.9526,47.5775,48.1669,48.214
0.018544,33.1469,40.2042,45.9512,47.5761,48.1655,48.2126
0.018548,33.1455,40.2027,45.9497,47.5746,48.164,48.2111
0.018552,33.144,40.2013,45.9483,47.5732,48.1625,48.2097
0.018556,33.1426,40.1998,45.9468,47.5717,48.1611,48.2082
0.01856,33.1411,40.1984,45.9454,47.5703,48.1597,48.2068
0.018564,33.1397,40.1969,45.9439,47.5688,48.1582,48.2053
0.018568,33.1382,40.1955,45.9425,47.5674,48.1568,48.2039
0.018572,33.1368,40.194,45.941,47.566,48.1553,48.2024
0.018576,33.1353,40.1926,45.9396,47.5645,48.1539,48.201
0.01858,33.1339,40.1911,45.9381,47.5631,48.1524,48.1995
0.018584,33.1324,40.1897,45.9367,47.5616,48.151,48.1981
0.018588,33.131,40.1882,45.9352,47.5602,48.1495,48.1966
0.018592,33.1296,40.1868,45.9338,47.5587,48.1481,48.1952
0.018596,33.1281,40.1853,45.9323,47.5573,48.1466,48.1937
0.0186,33.1267,40.1839,45.9309,47.5558,48.1452,48.1923
0.018604,33.1252,40.1825,45.9294,47.5544,48.1437,48.1908
0.018608,33.1238,40.181,45.928,47.5529,48.1423,48.1894
0.018612,33.1223,40.1796,45.9265,47.5515,48.1408,48.1879
0.018616,33.1209,40.1781,45.9251,47.55,48.1394,48.1865
0.01862,33.1195,40.1767,45.9237,47.5486,48.1379,48.1851
0.018624,33.118,40.1752,45.9222,47.5471,48.1365,48.1836
0.018628,33.1166,40.1738,45.9208,47.5457,48.1351,48.1822
0.018632,33.1151,40.1723,45.9193,47.5443,48.1336,48.1807
0.018636,33.1137,40.1709,45.9179,47.5428,48.1322,48.1793
0.01864,33.1123,40.1694,45.9164,47.5414,48.1307,48.1778
0.018644,33.1108,40.168,45.915,47.5399,48.1293,48.1764
0.018648,33.1094,40.1666,45.9135,47.5385,48.1278,48.1749
0.018652,33.1079,40.1651,45.9121,47.537,48.1264,48.1735
0.018656,33.1065,40.1637,45.9107,47.5356,48.1249,48.1721
0.01866,33.1051,40.1622,45.9092,47.5342,48.1235,48.1706
0.018664,33.1036,40.1608,45.9078,47.5327,48.1221,48.1692
0.018668,33.1022,40.1593,45.9063,47.5313,48.1206,48.1677
0.018672,33.1007,40.1579,45.9049,47.5298,48.1192,48.1663
0.018676,33.0993,40.1565,45.9034,47.5284,48.1177,48.1649
0.01868,33.0979,40.155,45.902,47.5269,48.1163,48.1634
0.018684,33.0964,40.1536,45.9006,47.5255,48.1149,48.162
0.018688,33.095,40.1521,45.8991,47.5241,48.1134,48.1605
0.018692,33.0936,40.1507,45.8977,47.5226,48.112,48.1591
0.018696,33.0921,40.1493,45.8962,47.5212,48.1105,48.1577
0.0187,33.0907,40.1478,45.8948,47.5197,48.1091,48.1562
0.018704,33.0893,40.1464,45.8934,47.5183,48.1077,48.1548
0.018708,33.0878,40.1449,45.8919,47.5169,48.1062,48.1533
0.018712,33.0864,40.1435,45.8905,47.5154,48.1048,48.1519
0.018716,33.085,40.1421,45.8891,47.514,48.1033,48.1505
0.01872,33.0835,40.1406,45.8876,47.5126,48.1019,48.149
0.018724,33.0821,40.1392,45.8862,47.5111,48.1005,48.1476
0.018728,33.0807,40.1378,45.8847,47.5097,48.099,48.1462
0.018732,33.0792,40.1363,45.8833,47.5082,48.0976,48.1447
0.018736,33.0778,40.1349,45.8819,47.5068,48.0962,48.1433
0.01874,33.0764,40.1335,45.8804,47.5054,48.0947,48.1418
0.018744,33.0749,40.132,45.879,47.5039,48.0933,48.1404
0.018748,33.0735,40.1306,45.8776,47.5025,48.0919,48.139
0.018752,33.0721,40.1291,45.8761,47.5011,48.0904,48.1375
0.018756,33.0706,40.1277,45.8747,47.4996,48.089,48.1361
0.01876,33.0692,40.1263,45.8733,47.4982,48.0875,48.1347
0.018764,33.0678,40.1248,45.8718,47.4968,48.0861,48.1332
0.018768,33.0663,40.1234,45.8704,47.4953,48.0847,48.1318
0.018772,33.0649,40.122,45.869,47.4939,48.0832,48.1304
0.018776,33.0635,40.1205,45.8675,47.4925,48.0818,48.1289
0.01878,33.062,40.1191,45.8661,47.491,48.0804,48.1275
0.018784,33.0606,40.1177,45.8647,47.4896,48.0789,48.1261
0.018788,33.0592,40.1162,45.8632,47.4882,48.0775,48.1246
0.018792,33.0578,40.1148,45.8618,47.4867,48.0761,48.1232
0.018796,33.0563,40.1134,45.8604,47.4853,48.0746,48.1218
0.0188,33.0549,40.1119,45.8589,47.4839,48.0732,48.1203
0.018804,33.0535,40.1105,45.8575,47.4824,48.0718,48.1189
0.018808,33.052,40.1091,45.8561,47.481,48.0704,48.1175
0.018812,33.0506,40.1076,45.8546,47.4796,48.0689,48.116
0.018816,33.0492,40.1062,45.8532,47.4781,48.0675,48.1146
0.01882,33.0478,40.1048,45.8518,47.4767,48.0661,48.1132
0.018824,33.0463,40.1034,45.8503,47.4753,48.0646,48.1117
0.018828,33.0449,40.1019,45.8489,47.4738,48.0632,48.1103
0.018832,33.0435,40.1005,45.8475,47.4724,48.0618,48.1089
0.018836,33.0421,40.0991,45.8461,47.471,48.0603,48.1075
0.01884,33.0406,40.0976,45.8446,47.4696,48.0589,48.106
0.018844,33.0392,40.0962,45.8432,47.4681,48.0575,48.1046
0.018848,33.0378,40.0948,45.8418,47.4667,48.0561,48.1032
0.018852,33.0364,40.0934,45.8403,47.4653,48.0546,48.1017
0.018856,33.0349,40.0919,45.8389,47.4638,48.0532,48.1003
0.01886,33.0335,40.0905,45.8375,47.4624,48.0518,48.0989
0.018864,33.0321,40.0891,45.8361,47.461,48.0503,48.0975
0.018868,33.0307,40.0876,45.8346,47.4596,48.0489,48.096
0.018872,33.0292,40.0862,45.8332,47.4581,48.0475,48.0946
0.018876,33.0278,40.0848,45.8318,47.4567,48.0461,48.0932
0.01888,33.0264,40.0834,45.8304,47.4553,48.0446,48.0918
0.018884,33.025,40.0819,45.8289,47.4539,48.0432,48.0903
0.018888,33.0236,40.0805,45.8275,47.4524,48.0418,48.0889
0.018892,33.0221,40.0791,45.8261,47.451,48.0404,48.0875
0.018896,33.0207,40.0777,45.8247,47.4496,48.0389,48.0861
0.0189,33.0193,40.0762,45.8232,47.4482,48.0375,48.0846
0.018904,33.0179,40.0748,45.8218,47.4467,48.0361,48.0832
0.018908,33.0164,40.0734,45.8204,47.4453,48.0347,48.0818
0.018912,33.015,40.072,45.819,47.4439,48.0332,48.0804
0.018916,33.0136,40.0705,45.8175,47.4425,48.0318,48.0789
0.01892,33.0122,40.0691,45.8161,47.441,48.0304,48.0775
0.018924,33.0108,40.0677,45.8147,47.4396,48.029,48.0761
0.018928,33.0094,40.0663,45.8133,47.4382,48.0276,48.0747
0.018932,33.0079,40.0649,45.8118,47.4368,48.0261,48.0732
0.018936,33.0065,40.0634,45.8104,47.4354,48.0247,48.0718
0.01894,33.0051,40.062,45.809,47.4339,48.0233,48.0704
0.018944,33.0037,40.0606,45.8076,47.4325,48.0219,48.069
0.018948,33.0023,40.0592,45.8062,47.4311,48.0204,48.0676
0.018952,33.0008,40.0578,45.8047,47.4297,48.019,48.0661
0.018956,32.9994,40.0563,45.8033,47.4283,48.0176,48.0647
0.01896,32.998,40.0549,45.8019,47.4268,48.0162,48.0633
0.018964,32.9966,40.0535,45.8005,47.4254,48.0148,48.0619
0.018968,32.9952,40.0521,45.7991,47.424,48.0133,48.0605
0.018972,32.9938,40.0507,45.7976,47.4226,48.0119,48.059
0.018976,32.9924,40.0492,45.7962,47.4212,48.0105,48.0576
0.01898,32.9909,40.0478,45.7948,47.4197,48.0091,48.0562
0.018984,32.9895,40.0464,45.7934,47.4183,48.0077,48.0548
0.018988,32.9881,40.045,45.792,47.4169,48.0063,48.0534
0.018992,32.9867,40.0436,45.7905,47.4155,48.0048,48.052
0.018996,32.9853,40.0421,45.7891,47.4141,48.0034,48.0505
0.019,32.9839,40.0407,45.7877,47.4126,48.002,48.0491
0.019004,32.9825,40.0393,45.7863,47.4112,48.0006,48.0477
0.019008,32.981,40.0379,45.7849,47.4098,47.9992,48.0463
0.019012,32.9796,40.0365,45.7835,47.4084,47.9978,48.0449
0.019016,32.9782,40.0351,45.782,47.407,47.9963,48.0435
0.01902,32.9768,40.0336,45.7806,47.4056,47.9949,48.042
0.019024,32.9754,40.0322,45.7792,47.4042,47.9935,48.0406
0.019028,32.974,40.0308,45.7778,47.4027,47.9921,48.0392
0.019032,32.9726,40.0294,45.7764,47.4013,47.9907,48.0378
0.019036,32.9712,40.028,45.775,47.3999,47.9893,48.0364
0.01904,32.9697,40.0266,45.7736,47.3985,47.9878,48.035
0.019044,32.9683,40.0252,45.7721,47.3971,47.9864,48.0336
0.019048,32.9669,40.0237,45.7707,47.3957,47.985,48.0321
0.019052,32.9655,40.0223,45.7693,47.3943,47.9836,48.0307
0.019056,32.9641,40.0209,45.7679,47.3928,47.9822,48.0293
0.01906,32.9627,40.0195,45.7665,47.3914,47.9808,48.0279
0.019064,32.9613,40.0181,45.7651,47.39,47.9794,48.0265
0.019068,32.9599,40.0167,45.7637,47.3886,47.978,48.0251
0.019072,32.9585,40.0153,45.7623,47.3872,47.9765,48.0237
0.019076,32.9571,40.0139,45.7608,47.3858,47.9751,48.0223
0.01908,32.9557,40.0125,45.7594,47.3844,47.9737,48.0208
0.019084,32.9543,40.011,45.758,47.383,47.9723,48.0194
0.019088,32.9528,40.0096,45.7566,47.3815,47.9709,48.018
0.019092,32.9514,40.0082,45.7552,47.3801,47.9695,48.0166
0.019096,32.95,40.0068,45.7538,47.3787,47.9681,48.0152
0.0191,32.9486,40.0054,45.7524,47.3773,47.9667,48.0138
0.019104,32.9472,40.004,45.751,47.3759,47.9653,48.0124
0.019108,32.9458,40.0026,45.7496,47.3745,47.9639,48.011
0.019112,32.9444,40.0012,45.7482,47.3731,47.9624,48.0096
0.019116,32.943,39.9998,45.7467,47.3717,47.961,48.0082
0.01912,32.9416,39.9984,45.7453,47.3703,47.9596,48.0067
0.019124,32.9402,39.9969,45.7439,47.3689,47.9582,48.0053
0.019128,32.9388,39.9955,45.7425,47.3675,47.9568,48.0039
0.019132,32.9374,39.9941,45.7411,47.3661,47.9554,48.0025
0.019136,32.936,39.9927,45.7397,47.3646,47.954,48.0011
0.01914,32.9346,39.9913,45.7383,47.3632,47.9526,47.9997
0.019144,32.9332,39.9899,45.7369,47.3618,47.9512,47.9983
0.019148,32.9318,39.9885,45.7355,47.3604,47.9498,47.9969
0.019152,32.9304,39.9871,45.7341,47.359,47.9484,47.9955
0.019156,32.929,39.9857,45.7327,47.3576,47.947,47.9941
0.01916,32.9276,39.9843,45.7313,47.3562,47.9456,47.9927
0.019164,32.9262,39.9829,45.7299,47.3548,47.9442,47.9913
0.019168,32.9248,39.9815,45.7285,47.3534,47.9428,47.9899
0.019172,32.9234,39.9801,45.7271,47.352,47.9413,47.9885
0.019176,32.922,39.9787,45.7257,47.3506,47.9399,47.9871
0.01918,32.9206,39.9773,45.7243,47.3492,47.9385,47.9857
0.019184,32.9192,39.9759,45.7228,47.3478,47.9371,47.9843
0.019188,32.9178,39.9745,45.7214,47.3464,47.9357,47.9829
0.019192,32.9164,39.9731,45.72,47.345,47.9343,47.9814
0.019196,32.915,39.9717,45.7186,47.3436,47.9329,47.98
0.0192,32.9136,39.9703,45.7172,47.3422,47.9315,47.9786
0.019204,32.9122,39.9689,45.7158,47.3408,47.9301,47.9772
0.019208,32.9108,39.9675,45.7144,47.3394,47.9287,47.9758
0.019212,32.9094,39.9661,45.713,47.338,47.9273,47.9744
0.019216,32.908,39.9646,45.7116,47.3366,47.9259,47.973
0.01922,32.9066,39.9632,45.7102,47.3352,47.9245,47.9716
0.019224,32.9052,39.9618,45.7088,47.3338,47.9231,47.9702
0.019228,32.9038,39.9604,45.7074,47.3324,47.9217,47.9688
0.019232,32.9024,39.959,45.706,47.331,47.9203,47.9674
0.019236,32.901,39.9576,45.7046,47.3296,47.9189,47.966
0.01924,32.8996,39.9562,45.7032,47.3282,47.9175,47.9646
0.019244,32.8982,39.9548,45.7018,47.3268,47.9161,47.9632
0.019248,32.8968,39.9535,45.7004,47.3254,47.9147,47.9618
0.019252,32.8954,39.9521,45.699,47.324,47.9133,47.9604
0.019256,32.894,39.9507,45.6976,47.3226,47.9119,47.959
0.01926,32.8926,39.9493,45.6962,47.3212,47.9105,47.9576
0.019264,32.8912,39.9479,45.6948,47.3198,47.9091,47.9562
0.019268,32.8898,39.9465,45.6934,47.3184,47.9077,47.9549
0.019272,32.8884,39.9451,45.692,47.317,47.9063,47.9535
0.019276,32.8871,39.9437,45.6906,47.3156,47.9049,47.9521
0.01928,32.8857,39.9423,45.6893,47.3142,47.9035,47.9507
0.019284,32.8843,39.9409,45.6879,47.3128,47.9021,47.9493
0.019288,32.8829,39.9395,45.6865,47.3114,47.9008,47.9479
0.019292,32.8815,39.9381,45.6851,47.31,47.8994,47.9465
0.019296,32.8801,39.9367,45.6837,47.3086,47.898,47.9451
0.0193,32.8787,39.9353,45.6823,47.3072,47.8966,47.9437
0.019304,32.8773,39.9339,45.6809,47.3058,47.8952,47.9423
0.019308,32.8759,39.9325,45.6795,47.3044,47.8938,47.9409
0.019312,32.8745,39.9311,45.6781,47.303,47.8924,47.9395
0.019316,32.8731,39.9297,45.6767,47.3016,47.891,47.9381
0.01932,32.8717,39.9283,45.6753,47.3002,47.8896,47.9367
0.019324,32.8704,39.9269,45.6739,47.2989,47.8882,47.9353
0.019328,32.869,39.9255,45.6725,47.2975,47.8868,47.9339
0.019332,32.8676,39.9241,45.6711,47.2961,47.8854,47.9325
0.019336,32.8662,39.9228,45.6697,47.2947,47.884,47.9311
0.01934,32.8648,39.9214,45.6683,47.2933,47.8826,47.9297
0.019344,32.8634,39.92,45.667,47.2919,47.8812,47.9284
0.019348,32.862,39.9186,45.6656,47.2905,47.8799,47.927
0.019352,32.8606,39.9172,45.6642,47.2891,47.8785,47.9256
0.019356,32.8593,39.9158,45.6628,47.2877,47.8771,47.9242
0.01936,32.8579,39.9144,45.6614,47.2863,47.8757,47.9228
0.019364,32.8565,39.913,45.66,47.2849,47.8743,47.9214
0.019368,32.8551,39.9116,45.6586,47.2835,47.8729,47.92
0.019372,32.8537,39.9102,45.6572,47.2822,47.8715,47.9186
0.019376,32.8523,39.9088,45.6558,47.2808,47.8701,47.9172
0.01938,32.8509,39.9075,45.6544,47.2794,47.8687,47.9158
0.019384,32.8496,39.9061,45.6531,47.278,47.8673,47.9145
0.019388,32.8482,39.9047,45.6517,47.2766,47.866,47.9131
0.019392,32.8468,39.9033,45.6503,47.2752,47.8646,47.9117
0.019396,32.8454,39.9019,45.6489,47.2738,47.8632,47.9103
0.0194,32.844,39.9005,45.6475,47.2724,47.8618,47.9089
0.019404,32.8426,39.8991,45.6461,47.2711,47.8604,47.9075
0.019408,32.8412,39.8977,45.6447,47.2697,47.859,47.9061
0.019412,32.8399,39.8964,45.6433,47.2683,47.8576,47.9047
0.019416,32.8385,39.895,45.642,47.2669,47.8562,47.9034
0.01942,32.8371,39.8936,45.6406,47.2655,47.8549,47.902
0.019424,32.8357,39.8922,45.6392,47.2641,47.8535,47.9006
0.019428,32.8343,39.8908,45.6378,47.2627,47.8521,47.8992
0.019432,32.833,39.8894,45.6364,47.2613,47.8507,47.8978
0.019436,32.8316,39.888,45.635,47.26,47.8493,47.8964
0.01944,32.8302,39.8867,45.6336,47.2586,47.8479,47.895
0.019444,32.8288,39.8853,45.6323,47.2572,47.8465,47.8937
0.019448,32.8274,39.8839,45.6309,47.2558,47.8452,47.8923
0.019452,32.8261,39.8825,45.6295,47.2544,47.8438,47.8909
0.019456,32.8247,39.8811,45.6281,47.253,47.8424,47.8895
0.01946,32.8233,39.8797,45.6267,47.2517,47.841,47.8881
0.019464,32.8219,39.8784,45.6253,47.2503,47.8396,47.8867
0.019468,32.8205,39.877,45.624,47.2489,47.8382,47.8854
0.019472,32.8192,39.8756,45.6226,47.2475,47.8369,47.884
0.019476,32.8178,39.8742,45.6212,47.2461,47.8355,47.8826
0.01948,32.8164,39.8728,45.6198,47.2447,47.8341,47.8812
0.019484,32.815,39.8714,45.6184,47.2434,47.8327,47.8798
0.019488,32.8136,39.8701,45.617,47.242,47.8313,47.8785
0.019492,32.8123,39.8687,45.6157,47.2406,47.83,47.8771
0.019496,32.8109,39.8673,45.6143,47.2392,47.8286,47.8757
0.0195,32.8095,39.8659,45.6129,47.2378,47.8272,47.8743
0.019504,32.8081,39.8645,45.6115,47.2365,47.8258,47.8729
0.019508,32.8068,39.8632,45.6101,47.2351,47.8244,47.8716
0.019512,32.8054,39.8618,45.6088,47.2337,47.8231,47.8702
0.019516,32.804,39.8604,45.6074,47.2323,47.8217,47.8688
0.01952,32.8026,39.859,45.606,47.2309,47.8203,47.8674
